Nom de l'image,Label,Coordonnées des points
./AnnotedImage\image1_d.jpg,texteD1,"[[609.0434782608695, 101.67391304347821], [1369.9130434782608, 77.76086956521735], [1328.608695652174, 27.76086956521735], [741.7317073170732, 48.78048780487804], [602.5217391304346, 49.49999999999996]]"
./AnnotedImage\image1_d.jpg,texteD2,"[[30.7826086956521, 132.10869565217388], [11.217391304347757, 210.36956521739125], [48.17391304347818, 238.63043478260866], [602.5217391304346, 223.41304347826082], [804.6956521739129, 206.02173913043475], [991.6521739130434, 197.3260869565217], [1150.3478260869565, 214.71739130434779], [1472.086956521739, 197.3260869565217], [1904.695652173913, 208.195652173913], [2128.6086956521735, 140.8043478260869], [2037.3043478260868, 42.978260869565176], [1574.2608695652173, 73.41304347826082], [1300.3478260869565, 88.63043478260865], [678.6086956521738, 106.02173913043474], [335.1304347826086, 119.0652173913043]]"
./AnnotedImage\image1_d.jpg,texteD3,"[[454.6956521739129, 249.49999999999997], [454.6956521739129, 438.63043478260863], [678.6086956521738, 453.84782608695645], [1054.695652173913, 442.97826086956513], [1365.5652173913043, 436.4565217391304], [1639.4782608695652, 425.58695652173907], [1811.2173913043478, 416.891304347826], [1913.391304347826, 371.2391304347825], [1900.3478260869565, 251.67391304347822], [1728.6086956521738, 212.54347826086953], [1352.5217391304348, 212.54347826086953], [1004.6956521739129, 221.23913043478257], [811.2173913043478, 227.76086956521735], [669.9130434782608, 221.23913043478257], [515.5652173913043, 232.10869565217388]]"
./AnnotedImage\image1_d.jpg,texteD4,"[[435.1304347826086, 471.2391304347825], [426.43478260869557, 625.5869565217391], [939.4782608695651, 625.5869565217391], [1185.1304347826087, 636.4565217391304], [1219.9130434782608, 558.195652173913], [1348.1739130434783, 562.5434782608695], [1619.9130434782608, 569.0652173913044], [1813.391304347826, 512.5434782608695], [1843.8260869565217, 432.1086956521738], [1624.2608695652173, 432.1086956521738], [1391.6521739130435, 440.8043478260869], [1006.8695652173911, 456.0217391304347], [782.9565217391303, 447.32608695652164], [565.5652173913043, 458.19565217391295]]"
./AnnotedImage\image1_d.jpg,equationD1,"[[1213.391304347826, 616.891304347826], [1500.3478260869565, 636.4565217391304], [1539.4782608695652, 616.891304347826], [1548.1739130434783, 573.4130434782609], [1389.4782608695652, 564.7173913043478], [1261.2173913043478, 558.195652173913], [1211.2173913043478, 558.195652173913]]"
./AnnotedImage\image1_d.jpg,equationD2,"[[1641.6521739130435, 623.4130434782609], [1902.5217391304348, 640.8043478260869], [1941.6521739130435, 549.5], [1791.6521739130435, 556.0217391304348], [1654.695652173913, 553.8478260869565]]"
./AnnotedImage\image1_d.jpg,texteD5,"[[1404.695652173913, 697.3260869565217], [1824.2608695652173, 708.195652173913], [1861.2173913043478, 658.195652173913], [1700.3478260869565, 634.2826086956521], [1541.6521739130435, 632.1086956521739], [1396.0, 627.7608695652174]]"
./AnnotedImage\image1_d.jpg,texteD6,"[[963.391304347826, 825.5869565217391], [1322.086956521739, 827.7608695652174], [1528.6086956521738, 840.8043478260869], [1550.3478260869565, 766.891304347826], [1382.9565217391305, 769.0652173913043], [1172.086956521739, 751.6739130434783], [978.6086956521739, 758.195652173913]]"
./AnnotedImage\image1_d.jpg,texteD7,"[[1659.0434782608695, 779.9347826086956], [1911.2173913043478, 775.5869565217391], [2145.9999999999995, 869.0652173913043], [2185.1304347826085, 945.1521739130434], [2143.8260869565215, 997.3260869565217], [1900.3478260869565, 986.4565217391304], [1739.4782608695652, 940.8043478260869], [1656.8695652173913, 929.9347826086956]]"
./AnnotedImage\image1_d.jpg,equationD3,"[[1322.086956521739, 853.8478260869565], [1328.608695652174, 947.3260869565217], [1626.4347826086955, 942.9782608695651], [1646.0, 845.1521739130435], [1519.9130434782608, 851.6739130434783]]"
./AnnotedImage\image1_d.jpg,texteD8,"[[382.9565217391303, 860.3695652173913], [385.1304347826086, 919.0652173913043], [976.4347826086956, 921.2391304347826], [1039.4782608695652, 899.5], [1011.2173913043476, 851.6739130434783], [472.086956521739, 849.5]]"
./AnnotedImage\image1_d.jpg,equationD4,"[[498.17391304347814, 995.1521739130434], [635.1304347826086, 1010.3695652173913], [752.5217391304346, 1006.0217391304348], [776.4347826086955, 927.7608695652174], [724.2608695652173, 906.0217391304348], [578.6086956521738, 919.0652173913043], [493.82608695652164, 929.9347826086956]]"
./AnnotedImage\image1_d.jpg,texteD9,"[[1389.4782608695652, 1003.8478260869565], [1813.391304347826, 1006.0217391304348], [1789.4782608695652, 942.9782608695651], [1632.9565217391305, 927.7608695652174], [1489.4782608695652, 940.8043478260869], [1374.2608695652173, 925.5869565217391]]"
./AnnotedImage\image1_d.jpg,texteD10,"[[774.2608695652173, 1062.5434782608695], [969.9130434782606, 1064.7173913043478], [1032.9565217391305, 1047.3260869565217], [1128.608695652174, 1073.4130434782608], [1189.4782608695652, 1006.0217391304348], [1032.9565217391305, 999.5], [761.2173913043478, 995.1521739130434]]"
./AnnotedImage\image1_d.jpg,equationD5,"[[1202.5217391304348, 990.8043478260869], [1156.8695652173913, 1084.282608695652], [1241.6521739130435, 1095.1521739130435], [1393.8260869565217, 1079.9347826086955], [1400.3478260869565, 1016.891304347826], [1335.1304347826087, 995.1521739130434]]"
./AnnotedImage\image1_d.jpg,equationD11,"[[1578.6086956521738, 1062.5434782608695], [1654.695652173913, 1088.6304347826087], [1806.8695652173913, 1077.7608695652173], [1815.5652173913043, 1025.586956521739], [1741.6521739130435, 997.3260869565217], [1576.4347826086955, 988.6304347826086]]"
